Geneid	X1_1.bam	X1_2.bam	X1_3.bam	XX1_1.bam	XX1_2.bam	XX1_3.bam	XXX2_1.bam	XXX2_2.bam	XXX2_3.bam
MELO3C028930.2	3	0	8	0	0	1	0	0	0
MELO3C015992.2	0	0	0	0	0	0	24	10	0
MELO3C015993.2	1953	1823	2174	2920	3012	1572	3125	3412	2644
MELO3C015994.2	0	0	1	0	0	0	2	5	0
MELO3C015995.2	72586	37770	27345	33335	25900	20378	7684	14004	8910
MELO3C015996.2	588	467	709	846	878	581	430	562	375
MELO3C015997.2	2110	2524	3564	2091	3105	2280	1486	1916	1616
MELO3C015998.2	2818	2918	4418	3161	3603	2491	2703	2582	2671
MELO3C015999.2	8632	7378	9642	10443	10983	5955	5086	8193	4121
MELO3C016000.2	1139	1001	1259	1322	1510	1155	706	1102	918
MELO3C016001.2	86	79	168	158	153	96	111	158	135
MELO3C016002.2	18540	14637	20869	24999	32330	24625	15858	26822	16887
MELO3C016003.2	671	584	785	982	1122	945	355	591	400
MELO3C016004.2	55	64	84	22	36	41	4	7	5
MELO3C016005.2	90	46	33	103	31	40	45	67	46
MELO3C016006.2	2	0	1	0	0	0	51	44	39
MELO3C016007.2	1083	1125	1240	1356	1152	610	10206	7028	5383
MELO3C016008.2	310	124	193	540	473	162	888	743	512
MELO3C016009.2	976	1064	1606	1128	1372	972	762	901	658
MELO3C016010.2	24	27	38	21	9	24	40	41	33
MELO3C016011.2	446	355	643	266	251	165	6812	2242	4375
MELO3C016012.2	19637	22543	30630	23171	25305	17948	11800	16407	11381
MELO3C016013.2	804	711	1082	1048	1594	1298	907	997	1126
MELO3C016014.2	165	136	207	250	337	177	725	392	1161
MELO3C016015.2	4751	4957	5710	5975	7245	5710	5697	5442	7548
MELO3C016016.2	162	166	221	245	271	203	101	130	152
MELO3C016017.2	250	333	311	587	726	285	244	676	425
MELO3C016018.2	708	881	1110	1256	1502	939	843	1104	890
MELO3C016019.2	1199	1458	2043	1825	1541	1173	762	1215	1189
MELO3C016020.2	4	17	23	4	21	12	9	12	20
MELO3C016021.2	0	0	0	0	0	0	0	0	0
MELO3C016022.2	0	0	0	0	0	0	0	6	0
MELO3C016023.2	6	0	0	0	1	2	0	0	0
MELO3C029236.2	0	6	2	0	2	3	2	0	2
MELO3C029237.2	0	0	0	0	0	0	1	0	1
MELO3C016024.2	0	0	0	0	0	0	0	0	0
MELO3C016025.2	0	0	0	0	0	0	0	0	0
MELO3C028942.2	0	0	0	0	0	0	0	0	0
MELO3C028933.2	0	0	0	0	0	0	0	0	0
MELO3C028943.2	0	0	0	0	0	0	0	0	0
MELO3C028934.2	0	0	0	0	0	0	0	0	0
MELO3C028944.2	0	0	0	0	0	0	0	0	0
MELO3C016027.2	0	0	0	0	0	0	0	0	0
MELO3C028935.2	73	142	108	167	118	366	25	112	51
MELO3C028945.2	0	0	0	0	0	0	0	0	0
MELO3C016028.2	0	0	0	0	0	0	0	0	0
MELO3C028937.2	0	0	0	0	0	0	0	0	0
MELO3C028946.2	0	0	0	0	0	0	0	0	0
MELO3C016029.2	0	0	0	0	0	0	0	0	0
MELO3C028939.2	0	0	0	0	0	0	0	0	0
MELO3C028940.2	0	0	0	0	0	0	0	0	0
MELO3C028941.2	0	0	0	0	0	0	0	0	0
MELO3C028947.2	0	0	7	1	4	6	1	2	5
MELO3C028948.2	0	0	2	2	0	0	0	0	0
MELO3C016030.2	0	4	13	0	0	0	0	0	0
MELO3C029238.2	125	138	283	241	354	152	175	176	94
MELO3C016031.2	4201	4504	5357	6364	4410	3006	7621	6952	3731
MELO3C016032.2	169	139	168	534	462	185	355	377	202
MELO3C016033.2	960	1249	1831	734	856	450	866	1196	632
MELO3C016034.2	57	70	77	59	26	52	22	48	31
MELO3C016035.2	1944	2594	3107	3357	3367	2197	3002	3396	3903
MELO3C016036.2	0	0	0	0	0	0	0	0	0
MELO3C028950.2	0	0	0	0	0	0	0	0	0
MELO3C016039.2	284	305	314	325	381	336	88	113	134
MELO3C016040.2	39	8	5	4	0	0	0	2	0
MELO3C016041.2	2	20	2	0	26	2	2	4	0
MELO3C016042.2	0	1	0	0	2	4	0	2	0
MELO3C016043.2	0	0	0	0	0	0	0	0	0
MELO3C016044.2	493	364	485	700	940	641	719	993	780
MELO3C016045.2	1641	2379	3025	1824	3055	2254	1403	1887	2081
MELO3C016046.2	2533	2971	4065	3893	4744	3960	3511	3667	4769
MELO3C016047.2	657	731	921	1334	1342	991	984	1060	879
MELO3C016048.2	1434	1575	2329	2057	3103	2154	1823	2343	2338
MELO3C016049.2	761	896	934	748	891	738	605	673	683
MELO3C016050.2	3018	3976	5252	3973	5128	2884	4051	4663	3093
MELO3C016051.2	409	583	679	425	894	578	419	430	368
MELO3C016052.2	826	515	721	702	897	474	406	971	468
MELO3C016053.2	8	14	20	6	18	14	9	12	5
MELO3C016054.2	1686	1832	2379	2143	2441	1717	1304	1691	1493
MELO3C016055.2	0	0	0	4	0	0	0	0	0
MELO3C016056.2	86	130	232	187	216	98	61	248	126
MELO3C016057.2	0	8	11	2	2	2	0	2	0
MELO3C016058.2	0	0	0	36	50	0	82	83	67
MELO3C016059.2	0	0	8	15	46	28	28	32	10
MELO3C016060.2	452	87	60	125	391	22	46	106	28
MELO3C028949.2	0	0	0	0	2	0	0	0	0
MELO3C023635.2	2	0	1	22	18	12	2	0	0
MELO3C023634.2	301	268	281	467	512	350	284	366	261
MELO3C023633.2	72	71	15	34	7	35	10	2	10
MELO3C023632.2	461	332	763	1041	2712	497	1602	4020	1912
MELO3C023631.2	11	6	9	5	6	4	3	4	0
MELO3C023630.2	8212	6879	9840	15135	16735	10514	16672	18809	15620
MELO3C023629.2	2945	2405	3354	4248	4565	2495	2981	5464	2783
MELO3C023628.2	127	104	219	321	183	114	297	282	110
MELO3C023627.2	431	430	617	699	611	314	448	907	286
MELO3C023626.2	751	390	372	820	916	281	263	349	190
MELO3C023625.2	320	253	364	364	345	331	406	447	441
MELO3C023624.2	0	2	0	0	0	0	0	0	0
MELO3C023622.2	15	11	9	220	127	28	71	108	9
MELO3C023623.2	25	6	14	406	347	65	68	158	19
MELO3C023621.2	46	2	2	10	23	0	4	0	0
MELO3C023620.2	856	682	1547	5616	12705	622	763	1720	138
MELO3C023619.2	0	0	2	18	2	0	2	0	0
MELO3C023618.2	0	0	0	14	2	4	0	0	0
MELO3C023617.2	0	0	0	9	2	4	1	5	6
MELO3C023616.2	0	0	0	0	0	0	0	0	0
MELO3C023615.2	0	0	0	0	0	0	0	0	0
MELO3C023613.2	6	0	2	2	0	0	0	0	0
MELO3C029239.2	0	0	0	0	0	0	0	0	0
MELO3C029240.2	0	0	0	0	0	0	0	0	0
MELO3C023612.2	0	0	0	0	0	0	0	0	0
MELO3C029241.2	25	33	62	83	151	109	39	46	56
MELO3C023611.2	6	9	0	18	18	24	22	3	30
MELO3C023610.2	1339	1428	2243	1567	2285	1770	784	1492	802
MELO3C023609.2	316	479	509	115	134	108	257	235	398
MELO3C023608.2	1567	1796	2251	1794	2909	1586	1866	1890	1848
MELO3C023607.2	1088	1066	1167	1561	1338	933	1175	1710	1747
MELO3C023606.2	28273	27360	36622	65076	84097	44105	171809	108001	173062
MELO3C023605.2	664	1045	1493	663	1077	776	474	488	390
MELO3C023604.2	867	897	1160	452	564	474	226	390	373
MELO3C023603.2	16471	14566	21477	28266	31108	20623	17477	22773	23349
MELO3C023602.2	841	792	1166	1064	1454	1078	935	1021	1161
MELO3C023601.2	2599	3631	4985	2966	4737	3070	3481	3435	3737
MELO3C029242.2	5	26	39	9	19	4	5	6	10
MELO3C023599.2	299	370	421	401	637	467	667	808	899
MELO3C023598.2	13	10	17	42	80	42	20	22	30
MELO3C023597.2	619	554	784	1091	1224	781	1263	1078	1097
MELO3C023596.2	2143	2421	3001	1164	1436	1603	645	677	1049
MELO3C023595.2	168	91	180	233	257	189	245	275	278
MELO3C023594.2	18523	12764	18394	17769	21217	10595	6665	13320	7238
MELO3C023593.2	4	0	2	2	2	2	2	6	2
MELO3C023592.2	100	79	123	283	277	237	153	287	161
MELO3C023591.2	7	6	12	6	16	4	100	48	78
MELO3C023590.2	851	897	947	2045	1352	636	1145	1417	730
MELO3C023589.2	627	477	561	280	231	229	223	383	244
MELO3C023588.2	260	165	224	464	330	323	462	567	278
MELO3C023587.2	79	27	29	358	118	47	191	162	48
MELO3C023586.2	412	215	280	233	229	153	819	1120	839
MELO3C023585.2	638	470	705	655	810	843	381	545	466
MELO3C023584.2	1719	1879	2691	2313	2537	1497	1698	2096	1855
MELO3C023583.2	1497	1520	2151	1647	2234	1417	815	1651	916
MELO3C023582.2	1919	1872	2548	2028	1864	1357	1686	1452	1933
MELO3C023581.2	9067	9815	12942	10594	14543	10723	7691	10385	9628
MELO3C023580.2	0	0	0	75	41	28	86	201	54
MELO3C023579.2	0	0	0	26	43	15	17	24	25
MELO3C028959.2	37	55	62	6	15	2	18	4	12
MELO3C028960.2	0	0	0	0	0	0	0	0	0
MELO3C023578.2	259	261	225	212	290	239	200	281	248
MELO3C023577.2	7	4	1	0	0	0	2	0	3
MELO3C023574.2	748	566	769	962	1171	690	880	1024	1056
MELO3C023573.2	829	387	635	1572	1176	329	858	795	470
MELO3C023572.2	167	241	312	204	305	205	229	287	310
MELO3C023571.2	975	630	730	1340	987	824	802	576	584
MELO3C023570.2	326	323	487	437	537	473	527	452	739
MELO3C023569.2	564	387	552	934	1217	742	1563	1237	1123
MELO3C023568.2	108	79	154	1	5	0	75	33	182
MELO3C023567.2	58	46	57	0	0	0	6	0	21
MELO3C023566.2	31	9	24	25	8	29	24	13	20
MELO3C023565.2	2673	3723	4488	3047	4035	2980	2673	2945	3213
MELO3C023564.2	642	812	996	602	1141	871	649	679	849
MELO3C023563.2	369	364	598	589	694	610	402	589	510
MELO3C023562.2	132	49	68	215	211	138	284	257	194
MELO3C023561.2	1478	1917	2467	1415	2339	1891	1055	1171	1402
MELO3C023560.2	2665	2312	3312	1488	1345	1758	1463	1477	2206
MELO3C023559.2	726	774	773	617	758	534	642	600	873
MELO3C023558.2	2837	2480	3192	4410	4316	2763	1967	2639	2326
MELO3C023557.2	464	645	778	2355	2531	2703	44	49	54
MELO3C023556.2	128	57	122	124	121	109	105	83	113
MELO3C023555.2	1693	1308	1614	2219	2153	1862	2159	2337	3639
MELO3C023554.2	901	859	1171	1636	2655	1775	1087	1764	2069
MELO3C023553.2	11	4	39	68	89	25	23	42	47
MELO3C029243.2	287	237	400	354	567	385	189	385	252
MELO3C023552.2	624	838	1100	851	1360	1165	670	1003	885
MELO3C023551.2	2968	2471	4024	3624	4287	6009	3520	5112	5991
MELO3C023550.2	113	176	198	122	123	103	119	141	123
MELO3C023549.2	0	0	1	2	0	0	0	0	4
MELO3C023548.2	9814	9528	13149	9578	10965	6699	8478	10043	8052
MELO3C023547.2	1050	1329	1965	1154	1524	1668	440	784	670
MELO3C023546.2	875	760	1159	2196	3722	3240	967	1711	1764
MELO3C029244.2	8	1	4	0	0	0	6	2	0
MELO3C023545.2	3540	2952	4113	4879	5703	3531	2533	4158	3003
MELO3C023544.2	92	130	162	30	28	26	56	56	64
MELO3C023543.2	181	234	281	39	30	62	32	61	67
MELO3C023542.2	681	700	909	264	204	296	140	150	296
MELO3C023541.2	1699	2291	3004	1051	1507	1601	884	945	1787
MELO3C023540.2	92	94	118	367	292	51	90	160	85
MELO3C023539.2	147	185	190	197	382	160	202	350	335
MELO3C023538.2	319	245	272	441	368	222	503	487	330
MELO3C023537.2	13116	11416	13711	14221	13424	10832	6192	8516	11519
MELO3C023536.2	2247	1530	1615	4889	5782	1580	3158	4095	2334
MELO3C023535.2	318	296	404	565	673	457	212	244	204
MELO3C023534.2	497	441	521	481	613	543	237	495	310
MELO3C023533.2	13	0	0	2	2	8	2	0	0
MELO3C023532.2	442	478	326	373	299	328	412	354	338
MELO3C023531.2	3834	4099	5875	4523	5382	4125	4756	5109	5140
MELO3C023530.2	8	3	6	17	5	29	0	17	3
MELO3C023529.2	58	91	129	70	92	61	14	47	9
MELO3C023527.2	20187	16641	22730	36946	44875	19495	12544	18732	9354
MELO3C023526.2	3474	3805	4974	3622	5033	3540	2353	3198	2707
MELO3C023525.2	14230	13299	18106	19161	22490	15701	8742	14694	8516
MELO3C023524.2	0	0	0	0	0	0	0	0	0
MELO3C023523.2	2142	2333	3127	1910	1716	1050	1309	1237	1062
MELO3C023522.2	0	0	0	0	0	0	10	4	0
MELO3C023521.2	577	531	687	808	944	601	705	817	944
MELO3C023520.2	598	331	390	359	501	351	511	530	421
MELO3C023519.2	147	53	158	85	105	44	36	44	38
MELO3C023518.2	319	342	408	361	609	317	258	330	317
MELO3C023517.2	0	0	0	0	0	0	0	0	0
MELO3C023516.2	1433	1967	2732	1827	2355	1897	1172	1453	1455
MELO3C023515.2	1331	1215	1546	2128	2940	2490	1146	1949	1430
MELO3C023514.2	855	1016	1199	1439	2279	1325	277	567	736
MELO3C023513.2	434	519	665	614	596	535	431	604	509
MELO3C023512.2	3808	3950	5141	4610	6443	3719	6548	5735	8426
MELO3C023509.2	921	931	1387	769	1007	556	676	1102	728
MELO3C023508.2	1015	937	1475	1005	1195	835	987	1207	1043
MELO3C023506.2	3273	3150	4395	4175	5385	2971	4909	5827	4296
MELO3C023505.2	632	538	762	1113	1595	771	1212	1493	1169
MELO3C023504.2	1312	1550	1979	1868	2320	1335	1481	1601	1993
MELO3C023503.2	304	258	361	75	27	74	40	68	164
MELO3C023502.2	356	422	520	681	714	332	259	695	610
MELO3C023501.2	961	1202	1657	1018	1354	968	734	1156	752
MELO3C023500.2	4	2	0	0	4	0	0	0	0
MELO3C023499.2	66	52	59	35	17	24	2	8	8
MELO3C023498.2	23	2	7	12	7	6	5	10	0
MELO3C023497.2	4	5	8	6	0	2	4	26	2
MELO3C023496.2	3281	3154	4440	4099	5435	3527	4461	7122	6076
MELO3C023495.2	216	261	215	171	421	312	214	378	234
MELO3C023494.2	0	0	0	0	0	0	0	0	0
MELO3C028965.2	43	27	49	3	2	4	12	6	10
MELO3C023493.2	9	2	0	0	31	0	59	32	63
MELO3C023492.2	324	259	321	378	447	286	398	624	554
MELO3C029245.2	0	0	0	0	0	0	0	0	0
MELO3C023491.2	310	298	400	508	483	352	429	382	357
MELO3C023490.2	1893	1436	2126	2947	3539	1713	1986	2791	2365
MELO3C023489.2	16	4	0	2	4	4	0	1	0
MELO3C023488.2	0	0	0	0	0	0	0	0	0
MELO3C023487.2	8	8	0	4	12	2	16	26	11
MELO3C023486.2	1435	1006	1384	2043	2073	1827	698	1378	890
MELO3C023485.2	1306	1499	2175	1089	1904	1467	1222	1934	1806
MELO3C023484.2	259	129	153	40	65	59	49	64	40
MELO3C023483.2	631	906	981	927	968	863	126	163	265
MELO3C023482.2	2669	3137	4095	2099	2137	2092	949	1205	1722
MELO3C023481.2	1219	663	942	2045	1649	1177	830	1410	866
MELO3C023479.2	1205	1084	1367	1826	2039	1166	1511	1754	1434
MELO3C023478.2	1898	1855	2556	2280	2122	1248	712	979	586
MELO3C029246.2	1342	1206	1684	5269	5234	1450	2226	4222	1644
MELO3C023477.2	4693	4623	6108	5172	6274	4028	4930	6541	5618
MELO3C023476.2	10213	12241	16459	13429	16742	10476	10261	12121	11394
MELO3C023475.2	2003	1676	2341	2176	2318	1640	1251	1580	1745
MELO3C023474.2	70	122	125	36	25	21	74	84	142
MELO3C023473.2	2304	2360	3273	3468	3868	2949	2788	3381	3427
MELO3C023472.2	1080	908	1284	985	1160	757	776	1293	767
MELO3C023471.2	341	394	505	569	772	419	422	450	334
MELO3C023470.2	1183	892	1461	1533	2439	1203	1208	1387	1478
MELO3C023469.2	1401	1585	2202	1049	1553	1472	728	945	952
MELO3C023468.2	1726	1957	2750	1240	1592	1548	874	1351	1399
MELO3C023467.2	0	1	2	0	2	0	16	56	10
MELO3C023466.2	2340	3127	4283	2489	3245	2670	1456	2018	2114
MELO3C023465.2	870	925	1134	932	1101	569	810	1347	1231
MELO3C023464.2	8839	7876	9677	8797	12362	10478	4476	7415	6187
MELO3C023463.2	26849	23181	32515	34817	38599	21943	17329	23736	18048
MELO3C023461.2	138	151	215	151	223	90	160	153	127
MELO3C023462.2	91	124	173	256	347	260	132	180	131
MELO3C023460.2	83	105	98	157	166	113	145	171	162
MELO3C023459.2	2	3	8	6	22	21	5	3	9
MELO3C023458.2	14	8	10	25	18	41	6	0	0
MELO3C023457.2	2310	2585	3638	3551	5167	3472	7910	5564	10754
MELO3C023456.2	583	652	853	1116	1127	779	768	731	967
MELO3C029247.2	10	1	0	9	5	7	7	11	9
MELO3C023455.2	193	194	211	213	219	91	302	342	368
MELO3C023454.2	2	0	11	0	5	0	0	0	0
MELO3C023453.2	1407	1301	1573	2118	2177	1461	3454	3208	3033
MELO3C023452.2	149	143	294	452	535	252	421	538	249
MELO3C023451.2	853	777	1226	1046	1523	1224	1065	1178	1200
MELO3C023450.2	263	358	326	158	282	163	398	303	557
MELO3C023449.2	1218	1420	1960	927	1675	1434	1064	1439	1254
MELO3C023448.2	14	12	2	103	52	97	34	31	42
MELO3C023447.2	20	16	17	38	17	9	7	15	19
MELO3C029248.2	0	0	0	0	0	0	0	0	0
MELO3C023446.2	177	128	187	214	195	148	296	247	206
MELO3C023445.2	3281	3708	3292	4234	4837	3738	2157	3410	4583
MELO3C023444.2	689	791	899	562	865	585	722	514	733
MELO3C023443.2	518	432	615	530	539	431	328	429	463
MELO3C023442.2	1162	1337	1745	1648	1887	1381	3034	2805	2930
MELO3C023441.2	93	60	87	35	117	41	119	43	57
MELO3C023440.2	0	0	0	0	0	0	0	0	0
MELO3C023439.2	4	0	0	0	0	0	0	0	0
MELO3C023438.2	0	0	0	0	0	0	0	0	0
MELO3C023437.2	0	0	0	0	0	0	0	0	0
MELO3C023436.2	251	158	296	647	655	257	204	293	264
MELO3C023435.2	11832	13307	19162	16980	18799	13150	77001	42776	79131
MELO3C023433.2	79	78	106	194	265	131	254	139	117
MELO3C023432.2	0	0	0	0	0	0	0	0	0
MELO3C023431.2	483	493	843	542	754	580	604	644	737
MELO3C028971.2	197	169	186	263	293	184	203	229	286
MELO3C023430.2	196	266	286	365	514	321	220	277	196
MELO3C023429.2	765	769	1075	1037	1207	847	1011	1192	1121
MELO3C023427.2	9660	9979	13372	10866	15236	10123	8292	10067	9302
MELO3C023426.2	619	586	769	1072	1351	474	1246	1042	710
MELO3C023425.2	1246	1382	1964	1758	1548	1247	2415	1665	2815
MELO3C023424.2	1339	724	1028	1422	1198	926	6118	2743	2325
MELO3C023423.2	4	4	14	10	32	0	40	22	2
MELO3C023422.2	286	252	283	208	406	232	55	132	74
MELO3C023421.2	2	9	0	6	12	0	61	164	40
MELO3C023420.2	607	281	285	672	1112	225	544	599	404
MELO3C023419.2	2484	2504	3259	2753	2908	2595	1483	1836	1751
MELO3C023418.2	614	831	937	652	814	538	1084	1422	959
MELO3C029249.2	62	62	81	119	121	100	118	127	93
MELO3C029250.2	29	15	17	9	16	4	0	0	6
MELO3C023417.2	3553	2996	3588	2406	3662	2929	2733	3190	8155
MELO3C029251.2	2	3	3	158	100	2	12	22	1
MELO3C023415.2	4187	4445	5806	13169	11156	3835	11353	8254	10268
MELO3C023414.2	0	0	0	0	0	0	4	2	4
MELO3C023413.2	144	104	88	366	245	70	223	340	180
MELO3C023412.2	636	398	659	773	889	746	448	784	514
MELO3C023411.2	1564	1565	2272	2649	3129	1868	3161	3630	2874
MELO3C023409.2	209	188	297	283	227	270	167	253	175
MELO3C023408.2	731	489	288	585	849	236	5015	5287	1893
MELO3C023407.2	3	2	2	0	0	16	4	10	0
MELO3C023406.2	1591	1690	2249	1969	2487	2036	2328	2927	2285
MELO3C023405.2	106	115	90	27	61	23	46	32	16
MELO3C023404.2	1437	1237	1800	2196	2318	1495	1099	1660	936
MELO3C029252.2	6	11	8	2	10	21	4	4	18
MELO3C023403.2	241	347	349	392	580	372	336	412	434
MELO3C029253.2	0	0	0	2	1	0	0	0	1
MELO3C023402.2	1259	1290	1991	1794	2013	1605	1025	1569	988
MELO3C023401.2	184	192	208	42	149	60	58	163	108
MELO3C023400.2	0	0	5	18	18	0	35	49	22
MELO3C023399.2	24	54	107	48	32	14	10	10	10
MELO3C023398.2	1387	1789	2385	1377	2025	1739	882	1249	990
MELO3C029254.2	4	0	0	0	1	0	2	0	1
MELO3C023397.2	1803	1292	1646	2512	2852	1572	1594	2325	1848
MELO3C023396.2	264	268	332	375	358	256	315	350	319
MELO3C023395.2	1587	1308	2034	2566	2601	1701	1291	2101	1341
MELO3C023394.2	277	254	402	161	175	329	119	178	199
MELO3C023393.2	62	29	48	8	17	10	10	2	8
MELO3C023392.2	31	57	10	26	10	16	23	8	12
MELO3C023391.2	815	451	640	607	855	809	609	833	837
MELO3C023390.2	603	292	378	1880	1006	382	778	1057	954
MELO3C023389.2	7727	7426	10076	10813	11997	6936	5469	7563	4998
MELO3C023388.2	2462	3034	4019	3813	6135	5887	2838	3757	3889
MELO3C023387.2	198	186	306	168	260	227	41	105	71
MELO3C023386.2	218	263	314	442	606	331	277	312	150
MELO3C023385.2	476	462	682	943	1646	523	1048	1287	664
MELO3C023384.2	680	893	1172	1208	1347	775	1521	1543	1174
MELO3C023383.2	40	9	42	0	0	18	0	2	0
MELO3C023381.2	0	0	2	0	0	0	0	0	0
MELO3C023378.2	142	232	253	16	12	10	2	14	10
MELO3C023377.2	0	0	0	0	6	7	1	7	2
MELO3C029255.2	0	0	0	0	0	0	0	0	0
MELO3C023375.2	0	0	0	0	0	0	0	0	0
MELO3C023374.2	1814	2115	2755	2286	2888	2041	2018	2240	2294
MELO3C023373.2	1697	2550	3614	4021	5384	1805	2069	3476	1874
MELO3C023372.2	409	558	644	762	890	654	326	365	472
MELO3C023371.2	150	225	360	215	230	207	605	405	480
MELO3C028973.2	540	320	436	512	248	342	239	327	179
MELO3C029256.2	0	0	2	0	0	0	0	0	0
MELO3C023369.2	3508	4228	5831	3500	5106	4100	3004	3329	3220
MELO3C023367.2	620	750	948	486	702	515	257	520	271
MELO3C023366.2	1535	2188	2818	2123	2685	2142	598	988	908
MELO3C023364.2	2625	2682	3610	2580	3699	3136	3323	3137	4768
MELO3C023363.2	1	2	0	0	0	0	17	34	22
MELO3C023362.2	1	0	0	0	0	0	14	38	10
MELO3C023361.2	1849	1672	2087	2358	3764	2214	3354	6275	5233
MELO3C023360.2	0	4	3	0	0	0	0	0	0
MELO3C024222.2	536	400	425	1566	1734	1354	1088	1218	1478
MELO3C029257.2	0	0	4	55	90	50	108	70	109
MELO3C028976.2	8	7	12	750	1074	931	739	839	990
MELO3C024223.2	60	49	73	102	28	57	33	40	33
MELO3C029258.2	0	2	1	0	1	0	0	0	0
MELO3C024224.2	5143	6542	7973	5718	7250	5560	4453	4827	4913
MELO3C024225.2	3572	3577	4893	4250	5914	3398	5896	5106	5450
MELO3C024226.2	334	469	620	494	791	316	480	540	288
MELO3C024227.2	1277	1391	2104	1865	2473	1682	1863	2385	2350
MELO3C024228.2	1706	1810	2401	1399	1656	1505	939	935	1594
MELO3C024229.2	2585	3169	3827	2925	3625	2850	2149	2914	2879
MELO3C024230.2	9232	11046	15084	10418	9877	9634	16363	12133	11438
MELO3C024231.2	514	449	598	579	1250	682	589	608	641
MELO3C024232.2	40	43	52	44	43	45	124	97	105
MELO3C024233.2	137	133	206	141	266	189	68	169	100
MELO3C024234.2	456	575	783	612	920	594	424	756	457
MELO3C024235.2	278	275	368	321	295	215	132	290	221
MELO3C024236.2	3	1	3	4	14	2	15	8	4
MELO3C024238.2	2	3	0	0	0	4	0	0	0
MELO3C028979.2	0	0	0	0	0	0	0	0	0
MELO3C029259.2	233	231	378	358	516	450	308	412	367
MELO3C024239.2	320	286	421	129	154	224	90	100	180
MELO3C024240.2	35	31	47	33	12	24	176	86	192
MELO3C024241.2	1844	1990	2917	3880	5121	3142	4183	3603	4250
MELO3C024242.2	42	67	54	95	64	48	15	4	16
MELO3C024243.2	87	92	99	103	149	95	134	105	78
MELO3C024244.2	22451	16660	23656	18977	21931	13074	8406	13079	8435
MELO3C029260.2	0	0	0	0	0	0	0	0	0
MELO3C024245.2	761	760	1133	914	1227	1037	1165	1066	1411
MELO3C024246.2	832	968	1287	1163	1554	1108	735	1284	895
MELO3C024247.2	308	220	326	927	772	482	621	978	808
MELO3C024248.2	1440	1212	1499	4446	3764	1561	1191	2013	1683
MELO3C024249.2	79	46	58	108	106	38	127	123	40
MELO3C024250.2	1	0	0	14	8	4	14	33	11
MELO3C024251.2	875	640	1066	969	1126	741	977	1134	1016
MELO3C024252.2	230	214	280	293	218	165	303	210	270
MELO3C024254.2	391	372	513	627	872	463	391	453	443
MELO3C024255.2	2952	2370	3244	4272	3539	2163	2652	2920	2510
MELO3C024256.2	2560	2925	4064	10651	5246	3021	1903	3195	869
MELO3C024257.2	2301	1568	2359	2945	2816	1988	1261	2186	2028
MELO3C029261.2	36	20	46	70	74	78	17	40	28
MELO3C024258.2	1533	984	1494	2767	3298	1922	2283	3379	2525
MELO3C024259.2	679	565	936	1180	859	637	594	918	525
MELO3C024260.2	5973	8141	10896	7301	9000	6623	2203	4859	3211
MELO3C024261.2	591	576	913	766	1005	742	452	648	399
MELO3C029262.2	1	3	2	4	6	3	2	1	1
MELO3C024262.2	1467	1315	1694	1226	1605	1068	1076	1250	1341
MELO3C024263.2	80	132	191	2	14	28	5	18	10
MELO3C024264.2	708	1069	1347	579	823	742	263	494	481
MELO3C024265.2	511	403	705	412	878	522	541	530	617
MELO3C024266.2	262	305	386	292	359	244	179	246	174
MELO3C024267.2	31	34	28	90	145	56	32	59	56
MELO3C024268.2	42	40	107	144	94	119	87	110	187
MELO3C024269.2	24	25	36	74	63	29	271	149	183
MELO3C024270.2	3505	3110	4149	5028	5725	3543	5025	5518	5261
MELO3C024271.2	39	16	0	18	18	0	11	33	0
MELO3C024272.2	2658	2873	4087	3173	4506	3265	4109	4109	3511
MELO3C024273.2	12	0	0	6	0	0	0	8	0
MELO3C024274.2	873	1004	1279	1256	1804	1003	1012	1190	915
MELO3C024278.2	861	736	999	1296	2121	699	1017	1034	1077
MELO3C024279.2	1902	2455	2997	2393	3592	2715	2282	2442	2540
MELO3C024280.2	2448	2307	3072	3426	4242	2999	2446	2575	2659
MELO3C024281.2	2077	1774	2527	1996	2547	1832	1739	2304	1754
MELO3C024282.2	151	149	234	370	281	248	276	248	204
MELO3C024283.2	458	518	755	528	716	464	343	525	443
MELO3C024284.2	10675	10102	13245	15311	17738	10502	18302	22461	16397
MELO3C024285.2	1028	819	1198	1668	1649	1061	2887	2547	7732
MELO3C024286.2	1738	1986	2730	2057	3096	2639	1715	2166	2460
MELO3C024287.2	2211	1841	2747	2814	2675	2760	2180	2754	2028
MELO3C024288.2	2801	2327	3256	4214	4850	3004	3850	4564	3538
MELO3C024289.2	1065	772	1224	1667	1876	1307	1742	1966	1381
MELO3C024290.2	6150	5626	8257	6987	8185	4830	4631	5232	4244
MELO3C024291.2	3754	5758	7749	4554	6435	6675	9993	6904	21145
MELO3C024292.2	3054	2554	4052	4288	5226	3298	5760	8252	5904
MELO3C024293.2	71	109	107	119	162	110	144	136	141
MELO3C024294.2	1497	940	1228	2095	1889	1176	1558	1636	1219
MELO3C024295.2	0	0	0	0	0	0	0	0	0
MELO3C024296.2	491	438	698	643	823	589	261	489	382
MELO3C024297.2	7934	7901	10471	11938	10855	5817	6027	10313	6124
MELO3C024298.2	820	879	1097	745	1062	680	1021	1195	1009
MELO3C024299.2	3426	2563	3536	4201	5804	4623	2723	3539	3694
MELO3C024300.2	24	14	26	9	21	7	21	15	34
MELO3C029263.2	0	0	0	0	0	0	0	0	0
MELO3C024301.2	0	0	0	0	0	0	0	0	1
